,0
0,2.71
1,42.87
2,53.93
3,58.38
4,61.06
5,63.35
6,64.66
7,66.2
8,66.97
9,67.32
10,67.75
11,68.19
12,68.93
13,69.39
14,69.86
15,69.83
16,70.28
17,70.88
18,71.44
19,72.19
20,72.13
21,72.67
22,72.88
23,73.03
24,73.41
25,73.63
26,73.44
27,73.56
28,73.27
29,72.55
30,72.77
31,72.47
32,73.2
33,74.07
34,74.27
35,74.78
36,74.69
37,74.7
38,74.77
39,74.76
40,74.74
41,74.91
42,74.47
43,74.69
44,74.06
45,73.25
46,73.79
47,74.16
48,74.8
49,75.05
50,75.07
51,75.31
52,75.35
53,75.25
54,75.2
55,75.26
56,75.29
57,75.11
58,75.15
59,75.17
60,75.16
61,75.08
62,75.26
63,75.15
64,75.29
65,75.25
66,75.19
67,75.12
68,75.16
69,75.2
70,75.2
71,75.15
72,75.07
73,75.11
74,75.09
75,75.09
76,75.14
77,75.08
78,75.01
79,75.1
80,75.04
81,75.04
82,75.02
83,75.17
84,75.02
85,75.12
86,75.11
87,75.1
88,75.06
89,75.03
90,75.11
91,75.07
92,75.09
93,75.07
94,75.09
95,75.08
96,75.04
97,75.14
98,75.06
99,75.11
