,0
0,10.12
1,10.59
2,78.5
3,84.11
4,86.44
5,88.46
6,89.33
7,90.28
8,90.65
9,91.42
10,91.71
11,92.01
12,92.02
13,92.15
14,92.14
15,92.56
16,92.68
17,92.97
18,92.95
19,92.9
20,93.21
21,93.18
22,93.26
23,93.24
24,93.41
25,93.38
26,93.38
27,93.5
28,93.76
29,93.79
30,93.71
31,93.89
32,93.86
33,93.83
34,93.91
35,93.88
36,93.85
37,93.93
38,93.91
39,93.94
40,93.85
41,93.99
42,93.8
43,93.31
44,93.51
45,93.44
46,93.72
47,94.02
48,94.11
49,94.23
50,94.24
51,94.32
52,94.32
53,94.29
54,94.29
55,94.27
56,94.27
57,94.19
58,94.2
59,94.22
60,94.2
61,94.18
62,94.18
63,94.18
64,94.16
65,94.16
66,94.21
67,94.15
68,94.18
69,94.19
70,94.1
71,94.1
72,94.09
73,94.12
74,94.08
75,94.08
76,94.07
77,94.06
78,94.09
79,94.11
80,94.08
81,94.08
82,94.09
83,94.11
84,94.12
85,94.09
86,94.13
87,94.11
88,94.09
89,94.08
90,94.06
91,94.07
92,94.06
93,94.06
94,94.06
95,94.07
96,94.05
97,94.06
98,94.05
99,94.04
