,0
0,20.26
1,63.89
2,69.59
3,74.14
4,75.03
5,71.91
6,76.59
7,77.16
8,78.72
9,79.92
10,80.08
11,80.22
12,80.34
13,80.35
14,80.37
15,80.45
16,80.43
17,80.42
18,80.36
19,80.36
20,80.4
21,80.27
22,80.07
23,80.08
24,80.05
25,80.05
26,80.09
27,80.0
28,79.98
29,79.9
30,79.8
31,79.75
32,79.74
33,79.71
34,79.67
35,79.58
36,79.63
37,79.65
38,79.77
39,79.67
40,79.56
41,79.54
42,79.48
43,79.44
44,79.48
45,79.47
46,79.42
47,79.51
48,79.58
49,79.54
50,79.55
51,79.48
52,79.5
53,79.44
54,79.36
55,79.51
56,79.45
57,79.47
58,79.35
59,79.32
60,79.25
61,79.25
62,79.27
63,79.23
64,79.26
65,79.24
66,79.17
67,79.22
68,79.19
69,79.22
70,79.25
71,79.34
72,79.3
73,79.28
74,79.25
75,79.27
76,79.26
77,79.33
78,79.36
79,79.29
80,79.34
81,79.37
82,79.34
83,79.3
84,79.3
85,79.3
86,79.29
87,79.25
88,79.27
89,79.26
90,79.28
91,79.25
92,79.2
93,79.28
94,79.27
95,79.25
96,79.28
97,79.29
98,79.3
99,79.3
