,0
0,2.92
1,7.85
2,12.97
3,16.65
4,20.46
5,23.2
6,26.31
7,28.25
8,30.66
9,32.59
10,33.91
11,34.95
12,35.13
13,36.14
14,36.34
15,36.69
16,36.37
17,37.41
18,37.5
19,37.85
20,36.72
21,36.7
22,35.94
23,36.57
24,36.64
25,35.81
26,36.18
27,35.98
28,36.52
29,36.11
30,35.64
31,35.22
32,35.52
33,34.86
34,35.48
35,34.57
36,34.26
37,33.6
38,34.77
39,33.14
40,35.16
41,34.72
42,34.17
43,35.08
44,34.75
45,35.36
46,35.06
47,35.55
48,35.39
49,34.94
50,34.54
51,34.4
52,34.79
53,35.07
54,34.97
55,34.82
56,34.95
57,35.08
58,34.72
59,34.83
60,35.34
61,35.54
62,35.27
63,35.33
64,35.34
65,35.39
66,35.3
67,35.23
68,35.25
69,35.26
70,35.26
71,35.26
72,35.29
73,35.29
74,35.28
75,35.34
76,35.32
77,35.27
78,35.26
79,35.29
80,35.31
81,35.3
82,35.32
83,35.3
84,35.33
85,35.29
86,35.29
87,35.27
88,35.24
89,35.23
90,35.21
91,35.22
92,35.21
93,35.23
94,35.25
95,35.23
96,35.25
97,35.23
98,35.19
99,35.21
100,35.19
101,35.17
102,35.17
103,35.17
104,35.2
105,35.2
106,35.21
107,35.19
108,35.18
109,35.18
110,35.18
111,35.17
112,35.16
113,35.19
114,35.17
115,35.18
116,35.18
117,35.16
118,35.15
119,35.11
120,35.12
121,35.1
122,35.13
123,35.13
124,35.12
125,35.13
126,35.13
127,35.1
128,35.13
129,35.14
130,35.12
131,35.11
132,35.09
133,35.09
134,35.08
135,35.07
136,35.06
137,35.06
138,35.07
139,35.06
140,35.06
141,35.05
142,35.05
143,35.06
144,35.06
145,35.03
146,35.03
147,35.01
148,35.01
149,35.0
150,35.01
151,35.0
152,34.99
153,34.99
154,35.0
155,34.99
156,34.98
157,35.02
158,34.99
159,34.99
160,35.0
161,34.98
162,34.98
163,34.95
164,34.96
165,34.97
166,34.98
167,34.95
168,34.97
169,34.97
170,34.95
171,34.97
172,34.98
173,34.97
174,34.96
175,34.97
176,34.96
177,34.97
178,34.97
179,34.96
180,34.97
181,34.96
182,34.97
183,34.96
184,34.96
185,34.97
186,34.97
187,34.97
188,34.98
189,34.97
190,34.96
191,34.97
192,34.97
193,34.99
194,34.97
195,34.97
196,34.97
197,34.97
198,34.97
199,34.98
200,34.97
201,34.98
202,34.97
203,34.97
204,34.97
205,34.97
206,34.98
207,34.97
208,34.98
209,34.97
210,34.97
211,34.97
212,34.98
213,34.97
214,34.96
215,34.97
216,34.98
217,34.99
218,34.98
219,34.98
220,34.97
221,34.98
222,34.97
223,34.98
224,34.98
225,34.99
226,34.99
227,34.99
228,35.0
229,34.97
230,34.98
231,34.99
232,34.97
