,0
0,10.0
1,10.0
2,10.02
3,10.0
4,10.0
5,10.1
6,11.43
7,10.0
8,10.0
9,10.0
10,12.5
11,10.02
12,13.68
13,10.84
14,11.79
15,10.0
16,11.48
17,10.18
18,14.9
19,20.04
20,10.66
21,10.3
22,17.92
23,15.35
24,10.24
25,18.86
26,10.27
27,10.34
28,16.86
29,15.31
30,14.0
31,14.54
32,22.07
33,23.21
34,19.48
35,14.72
36,11.33
37,15.44
38,13.34
39,23.62
40,14.0
41,27.2
42,15.82
43,14.98
44,30.32
45,26.17
46,17.23
47,17.98
48,13.37
49,20.61
50,23.65
51,17.69
52,24.31
53,16.96
54,22.35
55,17.25
56,19.44
57,18.11
58,22.12
59,36.3
60,31.93
61,32.04
62,27.67
63,22.68
64,22.73
65,28.24
66,18.78
67,27.09
68,30.9
69,23.23
70,18.75
71,23.19
72,28.5
73,33.9
74,26.89
75,30.35
76,35.26
77,39.6
78,43.0
79,30.65
80,40.87
81,26.13
82,34.14
83,40.63
84,38.04
85,42.92
86,40.01
87,33.14
88,23.51
89,37.38
90,35.57
91,28.84
92,38.72
93,38.91
94,38.37
95,48.13
96,31.94
97,34.62
98,44.06
99,42.49
100,36.05
101,43.34
102,46.53
103,33.43
104,43.3
105,30.7
106,49.37
107,26.68
108,49.08
109,45.78
110,45.6
111,42.39
112,49.85
113,39.87
114,51.62
115,47.18
116,51.94
117,38.32
118,47.32
119,49.39
120,39.88
121,46.76
122,49.06
123,53.97
124,50.69
125,41.93
126,51.37
127,48.31
128,49.29
129,40.2
130,40.7
131,40.89
132,48.58
133,45.51
134,37.39
135,47.87
136,43.28
137,53.77
138,51.5
139,42.79
140,37.53
141,45.05
142,45.78
143,46.42
144,50.28
145,53.46
146,56.53
147,48.15
148,56.75
149,46.1
150,58.36
151,56.44
152,54.83
153,59.7
154,52.47
155,51.68
156,55.26
157,55.53
158,53.86
159,52.44
160,49.61
161,55.15
162,56.47
163,44.5
164,36.42
165,41.09
166,45.77
167,35.92
168,52.15
169,51.65
170,46.34
171,49.93
172,49.19
173,46.13
174,49.33
175,39.2
176,35.42
177,56.84
178,56.61
179,45.04
180,49.36
181,57.62
182,53.81
183,48.14
184,50.63
185,53.89
186,55.5
187,55.51
188,57.02
189,58.43
190,57.07
191,53.72
192,53.2
193,53.35
194,59.12
195,60.92
196,58.52
197,53.34
198,60.25
199,61.05
200,59.06
201,58.04
202,58.31
203,56.81
204,53.81
205,58.16
206,58.63
207,58.16
208,51.73
209,57.34
210,51.17
211,57.38
212,41.84
213,54.32
214,56.42
215,53.83
216,55.94
217,39.39
218,59.38
219,57.12
220,51.42
221,56.37
222,52.45
223,51.47
224,56.89
225,43.83
226,48.41
227,47.61
228,50.05
229,51.45
230,45.09
231,54.29
232,53.6
233,57.52
234,45.53
235,55.18
236,58.18
237,51.29
238,57.26
239,52.1
240,59.97
241,57.57
242,51.18
243,58.83
244,58.94
245,55.83
246,53.41
247,62.82
248,53.02
249,62.84
250,53.0
251,54.96
252,59.2
253,51.95
254,53.01
255,54.77
256,49.44
257,62.72
258,61.52
259,57.06
260,60.89
261,55.76
262,51.31
263,60.51
264,56.59
265,50.23
266,62.14
267,61.11
268,58.26
269,58.59
270,58.7
271,55.96
272,63.74
273,54.87
274,58.2
275,55.91
276,57.71
277,60.89
278,56.54
279,55.21
280,54.75
281,60.77
282,59.92
283,56.41
284,64.09
285,61.07
286,55.22
287,61.74
288,61.36
289,62.1
290,61.34
291,59.91
292,66.02
293,59.49
294,56.46
295,55.5
296,65.13
297,56.07
298,54.04
299,55.45
300,58.22
301,52.19
302,61.16
303,53.87
304,48.81
305,55.19
306,59.12
307,63.08
308,48.95
309,62.2
310,58.78
311,65.39
312,47.84
313,54.8
314,54.8
315,50.95
316,50.38
317,52.44
318,50.07
319,50.39
320,57.77
321,60.83
322,66.54
323,63.3
324,65.33
325,54.77
326,60.97
327,49.08
328,66.82
329,60.15
330,60.98
331,61.83
332,61.66
333,62.33
334,61.81
335,57.67
336,63.51
337,55.15
338,64.97
339,65.0
340,46.18
341,55.25
342,64.46
343,63.34
344,62.17
345,65.38
346,60.29
347,66.4
348,63.36
349,57.71
350,57.69
351,63.12
352,61.08
353,59.71
354,61.16
355,63.68
356,63.17
357,66.06
358,61.32
359,57.66
360,63.45
361,64.38
362,57.72
363,65.42
364,45.39
365,59.69
366,61.68
367,58.78
368,62.75
369,55.57
370,62.31
371,67.29
372,55.8
373,52.34
374,60.57
375,62.06
376,62.3
377,64.39
378,65.08
379,56.52
380,58.65
381,66.42
382,66.3
383,58.36
384,65.46
385,55.06
386,57.21
387,66.91
388,54.41
389,52.56
390,46.17
391,53.55
392,54.94
393,68.9
394,61.59
395,62.71
396,61.88
397,63.71
398,64.38
399,57.09
400,58.95
401,51.29
402,63.56
403,65.65
404,62.52
405,60.63
406,61.89
407,60.17
408,64.24
409,67.61
410,61.74
411,55.33
412,53.04
413,59.8
414,61.31
415,55.65
416,61.31
417,66.63
418,56.09
419,62.49
420,57.15
421,66.9
422,67.48
423,60.15
424,62.47
425,61.24
426,65.4
427,63.27
428,50.45
429,63.29
430,56.64
431,52.05
432,67.1
433,59.91
434,60.26
435,68.23
436,69.02
437,60.72
438,61.64
439,52.86
440,65.96
441,63.7
442,62.16
443,64.74
444,54.3
445,59.51
446,62.86
447,63.28
448,57.66
449,52.37
450,68.83
451,67.92
452,65.01
453,66.06
454,60.97
455,63.09
456,59.09
457,65.5
458,59.71
459,58.71
460,59.4
461,55.77
462,60.87
463,59.79
464,60.32
465,64.84
466,69.05
467,52.11
468,68.3
469,65.51
470,57.21
471,55.21
472,65.39
473,54.4
474,64.73
475,57.41
476,55.96
477,66.63
478,54.55
479,65.34
480,68.02
481,59.87
482,58.94
483,66.73
484,67.65
485,68.06
486,63.22
487,65.68
488,60.71
489,58.39
490,65.92
491,54.45
492,56.98
493,61.72
494,62.12
495,67.6
496,66.1
497,62.48
498,42.09
499,65.18
500,65.44
501,53.69
502,46.8
503,63.07
504,48.03
505,61.22
506,47.15
507,61.09
508,69.61
509,68.26
510,68.04
511,66.17
512,60.79
513,65.61
514,65.95
515,45.06
516,56.41
517,48.93
518,63.99
519,60.98
520,55.51
521,55.15
522,67.18
523,62.34
524,67.05
525,62.72
526,59.59
527,55.18
528,49.87
529,61.13
530,62.85
531,56.19
532,64.78
533,68.35
534,57.09
535,64.7
536,67.86
537,59.9
538,66.88
539,62.05
540,62.1
541,64.03
542,63.93
543,60.76
544,64.61
545,52.15
546,65.88
547,57.94
548,61.95
549,58.29
550,51.9
551,70.0
552,65.64
553,67.37
554,55.45
555,66.13
