,0
0,17.65
1,30.58
2,35.71
3,39.55
4,40.3
5,41.23
6,45.74
7,46.33
8,47.26
9,47.5
10,49.6
11,50.06
12,48.75
13,49.66
14,50.2
15,51.16
16,52.87
17,50.03
18,48.07
19,51.72
20,53.19
21,53.81
22,50.63
23,53.08
24,54.43
25,53.51
26,54.14
27,52.92
28,54.22
29,52.48
30,54.6
31,54.55
32,56.31
33,55.19
34,56.05
35,54.87
36,54.91
37,54.28
38,54.22
39,56.17
40,57.69
41,55.82
42,54.86
43,55.74
44,55.58
45,55.9
46,57.34
47,56.74
48,56.41
49,57.82
50,56.01
51,58.56
52,57.26
53,57.45
54,56.81
55,58.26
56,57.22
57,57.65
58,57.78
59,59.02
60,58.43
61,58.72
62,58.71
63,58.88
64,59.09
65,59.59
66,59.36
67,59.46
68,59.47
69,58.7
70,58.36
71,58.79
72,59.07
73,59.44
74,59.32
75,59.4
76,59.5
77,58.8
78,59.47
79,59.16
80,59.47
81,59.38
82,59.57
83,59.42
84,59.64
85,59.21
86,59.35
87,59.06
88,59.14
89,59.18
90,59.19
91,59.31
92,59.12
93,59.25
94,59.24
95,59.31
96,59.13
97,59.24
98,59.14
99,59.2
