,0
0,3.4061764740943907
1,0.6241452771425248
2,0.4864183865487576
3,0.4020723180472851
4,0.3622345800697804
5,0.3321260689198971
6,0.3147703636437654
7,0.2895088088512421
8,0.2848270661383867
9,0.27646115541458127
10,0.2752596433460712
11,0.2678774873167276
12,0.2860463701933622
13,0.27723814129829405
14,0.2668113487958908
15,0.2701185322552919
16,0.2694482733309269
17,0.26651225335896017
18,0.2687794566899538
19,0.2593177666142583
20,0.2606940579973161
21,0.26751494474709037
22,0.2548698843643069
23,0.24859213221818208
24,0.2505873541161418
25,0.2534182090684772
26,0.24644639141857624
27,0.2341306634619832
28,0.22718597628176213
29,0.2231757391989231
30,0.21632731260731816
31,0.21510438051074743
32,0.21153100855648518
33,0.20727117579430343
34,0.20934693340212107
35,0.20943629156798124
36,0.2106905235350132
37,0.2097830274142325
38,0.20609908046200873
39,0.20380716621875763
40,0.21083370447158814
41,0.21144761510193347
42,0.21908883910626173
43,0.2250086333975196
44,0.2170809961296618
45,0.21289460090920329
46,0.2106567188166082
47,0.2087188946083188
48,0.20683999108150602
49,0.20638508362695573
50,0.2059096365608275
51,0.2056918342784047
52,0.20547191998921335
53,0.20636219405569137
54,0.20683299843221903
55,0.2073137531708926
56,0.20800485854968429
57,0.2089263615384698
58,0.210125149525702
59,0.21145895603112877
60,0.21167502076365052
61,0.2123176979459822
62,0.21365412625484168
63,0.21461624297313392
64,0.2162177183292806
65,0.21628050778992475
66,0.21767597571015357
67,0.21893831415101886
68,0.2193858919106424
69,0.22032839667052032
70,0.2210642716474831
71,0.22163649659603835
72,0.22254879322834312
73,0.22274598385207356
74,0.22351758094504476
75,0.22391865845769643
76,0.2246350807696581
77,0.22499882116913794
78,0.2255290893558413
79,0.22563969970680772
80,0.22613304005004464
81,0.22627294600941242
82,0.22705391035415232
83,0.226966639617458
84,0.22724980116821825
85,0.22718129847198726
86,0.22750076990574597
87,0.2274373813997954
88,0.22777844357304275
89,0.22755615293048323
90,0.22764699126593768
91,0.2277721033990383
92,0.22798349578864874
93,0.2278520873747766
94,0.22806060487404467
95,0.22792101538740098
96,0.22797170853242277
97,0.2278026179689914
98,0.22799720264971257
99,0.22800052335485815
