,0
0,1.986414796113968
1,1.997494444847107
2,1.3312777441740036
3,1.340544126033783
4,1.8851059222221374
5,1.779453412294388
6,1.912702021598816
7,1.513487076163292
8,1.9659672284126282
9,1.7467357754707336
10,1.5561677491664887
11,1.4272222548723221
12,1.275283289551735
13,1.2348603677749634
14,1.23345248401165
15,1.206339762210846
16,1.2015191453695298
17,1.1871197617053986
18,1.1781373411417007
19,1.220847744345665
20,1.2432086044549941
21,1.26510096013546
22,1.2532995569705963
23,1.264612892270088
24,1.2837272357940674
25,1.270598473548889
26,1.2919377839565278
27,1.3162216877937316
28,1.3683609914779664
29,1.3703037482500076
30,1.4028985953330995
31,1.4283687394857407
32,1.4811112368106842
33,1.5114352935552597
34,1.297977361679077
35,1.4282333743572235
36,1.691724535226822
37,1.4345750415325165
38,1.4819754910469056
39,1.3289007890224456
40,1.2914226847887038
41,1.2257086795568466
42,1.2045800232887267
43,1.1745055037736893
44,1.171180579662323
45,1.1472875702381133
46,1.1232313871383668
47,1.121045800447464
48,1.1323953241109848
49,1.1330346322059632
50,1.1298438185453414
51,1.1200247925519944
52,1.1260379505157472
53,1.1404322290420532
54,1.1413672715425491
55,1.1368083655834198
56,1.149320620894432
57,1.1604203993082047
58,1.1548039972782136
59,1.1676098304986953
60,1.1767256873846055
61,1.1776413065195084
62,1.176573932170868
63,1.1809303563833238
64,1.1815340703725814
65,1.1941028398275375
66,1.1995274382829666
67,1.2016950225830079
68,1.2064201736450195
69,1.2059549933671951
70,1.2134773528575897
71,1.2159846460819244
72,1.221274172067642
73,1.2205750077962876
74,1.2208496677875518
75,1.2273950111865997
76,1.229111719727516
77,1.228532897233963
78,1.2318694353103639
79,1.2313898998498916
80,1.2339671766757965
81,1.2352555441856383
82,1.2355236065387727
83,1.2359545522928237
84,1.2365683180093765
85,1.23617615878582
86,1.2357628953456878
87,1.235243175625801
88,1.2347405296564102
89,1.2335718047618867
90,1.2332775795459747
91,1.2327092969417572
92,1.2315962105989455
93,1.2311905139684678
94,1.2302250170707703
95,1.2295795810222625
96,1.2290692484378816
97,1.2287090981006623
98,1.228483071923256
99,1.22841018140316
