,0
0,4.605714249610901
1,4.5513820600509645
2,4.286818785667419
3,4.085079088211059
4,3.8406291341781618
5,3.6478202986717223
6,3.498155827522278
7,3.395541257858276
8,3.2585538148880007
9,3.1847872138023376
10,3.0857829570770265
11,3.0128831005096437
12,2.9437808179855347
13,2.9067380475997924
14,2.87413076877594
15,2.8383974862098693
16,2.8538033294677736
17,2.8443979048728942
18,2.8738262987136842
19,2.8796651482582094
20,2.9020515656471253
21,2.920686192512512
22,2.9913339614868164
23,3.035548734664917
24,3.0604447603225706
25,3.114000084400177
26,3.139526824951172
27,3.2425396990776063
28,3.2778304600715638
29,3.3324519276618956
30,3.4019208931922913
31,3.4787089252471923
32,3.490765655040741
33,3.5347051668167113
34,3.545666434764862
35,3.5926885390281678
36,3.5564263916015624
37,3.506554055213928
38,3.5314303398132325
39,3.455031054019928
40,3.428049957752228
41,3.3612706565856936
42,3.3553274154663084
43,3.34043662071228
44,3.31807847738266
45,3.2677603459358213
46,3.265893099308014
47,3.2401502108573914
48,3.2248685145378113
49,3.1747507762908938
50,3.1787958359718322
51,3.1784728240966795
52,3.1756252813339234
53,3.1774875593185423
54,3.15708238363266
55,3.1477352809906005
56,3.2017053461074827
57,3.1614265847206116
58,3.1668390798568726
59,3.1771721196174623
60,3.2145265245437624
61,3.189839494228363
62,3.202369205951691
63,3.2280323576927183
64,3.195205445289612
65,3.2598189544677734
66,3.2362180829048155
67,3.2042008018493653
68,3.2065522813797
69,3.202587342262268
70,3.151810255050659
71,3.1493125891685487
72,3.1160436153411863
73,3.1031909132003785
74,3.0826969170570373
75,3.036311936378479
76,3.0185883140563963
77,2.997090713977814
78,2.9443764114379882
79,2.936044206619263
80,2.9232906341552733
81,2.9429665112495424
82,2.9265985918045043
83,2.9872044110298157
84,2.9530743932724
85,3.0153619480133056
86,2.9679589653015137
87,3.0470081329345704
88,3.0306859397888184
89,3.0020534062385558
90,3.0317407727241514
91,3.1099300932884217
92,3.0691459012031554
93,3.101017987728119
94,3.154406177997589
95,3.102419202327728
96,3.164921088218689
97,3.1463908457756045
98,3.1047071409225464
99,3.1318607258796693
100,3.11011750459671
101,3.1551273107528686
102,3.1479700016975403
103,3.1084619760513306
104,3.1441435289382933
105,3.097781913280487
106,3.1044514060020445
107,3.10654979467392
108,3.141371965408325
109,3.112477300167084
110,3.0997237253189085
111,3.096008279323578
112,3.0998140573501587
113,3.0976034569740296
114,3.1150645661354064
115,3.106741783618927
116,3.0889965438842775
117,3.0961370992660524
118,3.0763448071479798
119,3.0723484849929807
120,3.0688702917099
121,3.0427129745483397
122,3.04738224029541
123,3.0277766680717466
124,3.0440475797653197
125,3.036667308807373
126,3.0462902426719665
127,3.058912093639374
128,3.0389856600761416
129,3.030955410003662
130,3.018504078388214
131,3.0044434452056885
132,3.0124597215652464
133,3.0210080122947693
134,3.024823052883148
135,3.0245528197288514
136,3.015201261043549
137,3.032538480758667
138,3.0301112127304077
139,3.0211409640312197
140,3.016804959774017
141,3.0081440925598146
142,3.0014202857017516
143,2.997552635669708
144,2.9965825486183166
145,2.9910179424285888
146,2.985384154319763
147,2.9790719771385192
148,2.979545097351074
149,2.970504996776581
150,2.977763731479645
151,2.9692307829856874
152,2.973678185939789
153,2.969299201965332
154,2.977746670246124
155,2.971204652786255
156,2.9716054129600527
157,2.967299692630768
158,2.9659662222862244
159,2.962076933383942
160,2.959817247390747
161,2.9544372367858887
162,2.951039397716522
163,2.9446546912193297
164,2.9420448684692384
165,2.9384011054039
166,2.9351366758346558
167,2.932866995334625
168,2.931261484622955
169,2.927643563747406
170,2.924993441104889
171,2.92197655916214
172,2.9193376541137694
173,2.916078863143921
174,2.9136359977722166
175,2.910473873615265
176,2.908234033584595
177,2.90492164850235
178,2.9019876766204833
179,2.899495780467987
180,2.896871144771576
181,2.8950716137886046
182,2.8930658411979677
183,2.8916008639335633
184,2.8898534536361695
185,2.8882298254966736
186,2.886649305820465
187,2.885196168422699
188,2.883810992240906
189,2.8825471448898314
190,2.881487300395966
191,2.8804412317276
192,2.879611682891846
193,2.878890583515167
194,2.878299202919006
195,2.8778441834449766
196,2.877515914440155
197,2.8772703289985655
198,2.8771135783195496
199,2.8770338821411134
200,2.876992208957672
201,2.8769820737838745
202,2.8769885158538817
203,2.8770108294487
204,2.8770996594429015
205,2.8772774028778074
206,2.877603371143341
207,2.878157753944397
208,2.8790485215187074
209,2.880366189479828
210,2.882108161449432
211,2.884389455318451
212,2.8872897458076476
213,2.890832359790802
214,2.895141761302948
215,2.9001927280426028
216,2.9063377571105957
217,2.913552529811859
218,2.921960928440094
219,2.931520771980286
220,2.942624707221985
221,2.9553305292129517
222,2.97015517950058
223,2.986284327507019
224,3.004746286869049
225,3.025573737621307
226,3.0488640761375425
227,3.0740272331237795
228,3.1017602705955505
229,3.1321041584014893
230,3.16382572889328
231,3.197314772605896
232,3.229853193759918
233,3.261130335330963
234,3.294416084289551
235,3.3201133012771606
236,3.340276589393616
237,3.3509202003479004
238,3.3516231298446657
239,3.3381139922142027
240,3.3098308348655703
241,3.2632183122634886
242,3.2047255396842957
243,3.1317717242240906
244,3.0486029839515685
245,2.956674165725708
246,2.8721108269691467
247,2.7930315136909485
248,2.7328767657279966
249,2.686919264793396
250,2.6664015579223634
251,2.668147234916687
252,2.6984217309951783
253,2.743865373134613
254,2.7996093463897704
255,2.8739248728752136
256,2.9463487124443053
257,3.054672212600708
258,3.118919508457184
259,3.221189625263214
260,3.286892149448395
261,3.4030926966667177
262,3.4768092322349546
263,3.5858276677131653
264,3.6917190456390383
265,3.7429246377944945
266,3.8473625349998475
267,3.9247395825386047
268,4.010974383354187
269,4.097402453422546
270,4.233589525222778
271,4.262447700500489
272,4.301744861602783
273,4.40496476650238
274,4.495857415199279
275,4.455714285373688
276,4.627681534290314
277,4.532716455459595
278,4.577236266136169
279,4.5411351299285885
280,4.631450963020325
281,4.569155428409577
282,4.628829505443573
283,4.54702782869339
284,4.758804514408111
285,4.443306784629822
286,4.356387445926666
287,4.267156217098236
288,4.272185323238372
289,4.119783792495728
290,4.160909967422485
291,4.187454595565796
292,3.9103403902053833
293,3.7861092042922975
294,3.7225046062469485
295,3.4137805128097534
296,3.5115494608879088
297,3.199275166988373
298,3.1768832874298094
299,3.094366121292114
300,3.129578492641449
301,3.2242522072792053
302,3.273262343406677
303,3.203036825656891
304,3.1179047226905823
305,3.009532616138458
306,2.986899344921112
307,3.045860028266907
308,3.1307657146453858
309,3.288773980140686
310,3.4440796971321106
311,3.6450298595428468
312,3.7568374943733214
313,3.7561345982551573
314,3.8577273535728454
315,3.9001370215415956
316,4.00554388999939
317,3.9137539410591127
318,4.015731925964356
319,4.001818008422852
320,4.214551708698273
321,4.0927010655403135
322,4.245964462757111
323,4.197981152534485
324,4.199366641044617
325,4.233537051677704
326,4.2732772088050845
327,4.243351035118103
328,4.229694867134095
329,4.1303717494010925
330,4.052416524887085
331,3.9441620755195617
332,3.8131241488456724
333,3.6303354120254516
334,3.6030251598358154
335,3.319533348083496
336,3.151647458076477
337,3.034923806190491
338,2.8546424102783203
339,2.814562215805054
340,2.7359522080421446
341,2.7565135407447814
342,2.7143424701690675
343,2.68334965467453
344,2.6188395190238953
345,2.7642261505126955
346,2.9320818829536437
347,3.0611267685890198
348,3.3138440442085266
349,3.489951822757721
350,3.6922017121315003
351,4.1680596375465395
352,4.099488606452942
353,4.2472092413902285
354,4.259325115680695
355,4.311789660453797
356,4.564883692264557
357,4.400506727695465
358,4.497397994995117
359,4.779076683521271
360,4.496284110546112
361,4.678826084136963
362,4.521939630508423
363,4.623641355037689
364,4.220097761154175
365,4.4029835510253905
366,4.129855597019196
367,3.9451914644241333
368,4.042290353775025
369,3.554416058063507
370,3.4778428173065183
371,3.175440962314606
372,3.099467279911041
373,2.8773820352554322
374,2.8273362064361574
375,2.811264786720276
376,2.8385448122024535
377,2.948248448371887
378,2.995404665470123
379,2.9881399989128115
380,3.185608904361725
381,3.17009646654129
382,3.604698569774628
383,3.7916151905059814
384,3.7515611386299135
385,4.1012182354927065
386,4.139196140766144
387,4.272421498298645
388,4.232348916530609
389,4.364024176597595
390,4.451557936668396
391,4.41857736825943
392,4.612808609008789
393,4.708574275970459
394,4.526712069511413
395,4.524137454032898
396,4.201529257297516
397,3.988848316669464
398,3.900512797832489
399,3.680919177532196
400,3.4395965361595153
401,3.3040867042541504
402,3.0364872121810915
403,2.8173216819763183
404,2.738954153060913
405,2.6493965578079224
406,2.5762649607658386
407,2.5164022302627562
408,2.590484185218811
409,2.569767589569092
410,2.880740613937378
411,2.8481769657135008
412,3.1217360663414
413,3.4853737473487856
414,3.6387729811668397
415,3.932187433242798
416,3.967209904193878
417,4.463015623092652
418,4.58676549911499
419,4.504366476535797
420,4.710152323246002
421,4.737401945590973
422,4.690741488933563
423,4.686237931251526
424,4.687528028488159
425,4.613196413516999
426,4.433209657669067
427,4.332059252262115
428,4.359971244335174
429,4.049087479114532
430,4.0047207236289974
431,3.8279004073143006
432,3.6594065546989443
433,3.349397294521332
434,3.3787522292137147
435,3.0947557973861692
436,2.922631924152374
437,2.795015354156494
438,2.748775758743286
439,2.689957313537598
440,2.75624018907547
441,2.8999700236320494
442,2.991113178730011
443,3.106124396324158
444,3.4581688332557676
445,3.55011287689209
446,3.6164395809173584
447,3.894972791671753
448,4.131717691421509
449,4.362993133068085
450,4.490633237361908
451,4.812500183582306
452,4.660277979373932
453,4.515727834701538
454,4.769637217521668
455,5.038274328708649
456,4.6962387347221375
457,4.782297794818878
458,4.547174761295318
459,4.588269355297089
460,4.598599545955658
461,4.351587016582489
462,4.274455797672272
463,4.149103181362152
464,3.929526062011719
465,3.7153671526908876
466,3.476552574634552
467,3.4016780281066894
468,3.126110148429871
469,2.908398506641388
470,2.8613101625442505
471,2.699365005493164
472,2.6456066131591798
473,2.621628999710083
474,2.601793429851532
475,2.612140476703644
476,2.701195080280304
477,2.710453040599823
478,2.7813585352897645
479,2.972654218673706
480,3.050293092727661
481,3.391623151302338
482,3.430484449863434
483,3.7102546977996824
484,3.809835274219513
485,3.82340918302536
486,4.069110260009766
487,4.134457783699036
488,4.138008549213409
489,4.117281196117401
490,4.182192552089691
491,4.1358576369285585
492,4.118857741355896
493,4.18178816318512
494,4.159048709869385
495,4.137068130970001
496,4.112444398403167
497,4.0695808362960815
498,4.037164616584778
499,4.036067225933075
